Feature	Gain	Cover	Frequency
Master_cconsumos_slope_6	0.000497476483598313	0.00124738991121232	0.00204380739804494
avg_6_Master_mlimitecompra	0.000495859354341383	0.00136956011985084	0.00298503448924984
delta_1_Visa_Finiciomora	0.000493872472640204	0.00122689648648659	0.000268922026058544
Visa_mconsumosdolares	0.000493594200606371	0.00114923547847937	0.00266232805797959
lag_6_Visa_Fvencimiento	0.000493375277306583	0.00119816339429585	0.00293125008403813
avg_6_Master_mfinanciacion_limite	0.000491284074119675	0.00116388490043756	0.00289091178012935
avg_6_chomebanking_transacciones	0.000486946735239588	0.00141429403590537	0.00181522367589517
avg_6_Master_madelantopesos	0.000484627620519526	0.000705490184536146	0.00221860671498299
cpayroll_trx	0.000480926549431899	0.000797237487896558	0.000121014911726345
delta_1_ctarjeta_visa_transacciones	0.000478018585953258	0.00241879310616047	0.000847104382084415
lag_3_mrentabilidad	0.000477511142812267	0.00134319817424063	0.00240685213322397
avg_6_Master_Finiciomora	0.000476838742448247	0.00158408166446071	0.000416829140390744
cpagomiscuentas_slope_6	0.000476342186359244	0.00290231267320364	0.00106224200293125
lag_1_Visa_mconsumospesos	0.000474635334857725	0.00127936640365773	0.00289091178012935
mrentabilidad_slope_6	0.000472556084469326	0.00161827138846314	0.00252786704495032
lag_1_Master_msaldopesos	0.000472239032843382	0.00104461932405941	0.00137150233289858
lag_3_ccajas_transacciones	0.000468518433412704	0.000673431650699403	0.00125048742117223
mrentabilidad	0.000463923890985943	0.00167895925850923	0.00176143927068347
ctarjeta_master	0.000461936507436079	0.000371025502072948	0.000161353215635127
lag_1_Master_Fvencimiento	0.000460999435724972	0.00150943610448569	0.00367078565569913
Master_msaldototal_slope_6	0.000460320155279022	0.00106381644892617	0.00143873283941321
lag_6_Visa_msaldopesos	0.000458793202882688	0.000780303013119843	0.00251442094364739
delta_1_Visa_mconsumospesos	0.00045690858667025	0.00169769431117192	0.00314638770488497
avg_6_Visa_mfinanciacion_limite	0.000454763667607938	0.00119236223451646	0.00221860671498299
Visa_mpagosdolares	0.000454710308415273	0.000892640590316595	0.00158663995374541
cliente_edad	0.00045462464394251	0.00213926687177833	0.00146562504201907
avg_6_Master_mpagominimo	0.000454163462829288	0.00118603416460211	0.00232617552540641
avg_6_Master_msaldopesos	0.000453609235168876	0.00145504006239729	0.00211103790455957
lag_6_Master_Fvencimiento	0.000452636465982678	0.00150091962697057	0.00379180056742548
lag_1_mcomisiones_otras	0.000450988716443383	0.00124090718856028	0.00223205281628592
mplazo_fijo_dolares_slope_6	0.000450733483815607	0.00209193079852784	0.000605074558631725
lag_6_mttarjeta_visa_debitos_automaticos	0.000450026991139875	0.00132866226963472	0.00272955856449422
Master_mpagominimo_slope_6	0.000445013858094971	0.00133455872384164	0.00161353215635127
lag_3_Visa_status	0.000444923574126137	0.000129007985227393	0.000309260329967326
avg_6_cproductos	0.000444545995586542	0.00133175173077672	0.000618520659934652
delta_1_mplazo_fijo_dolares	0.000443365816769388	0.00294697856550126	0.000551290153420016
tcallcenter_slope_6	0.000438981949053933	0.000745661003770844	0.000376490836481962
lag_1_mcomisiones	0.000438434300940777	0.00138776861919108	0.00203036129674201
mcomisiones	0.000435958957723422	0.00128829438794653	0.00235306772801226
lag_6_Visa_mpagospesos	0.000435613421712748	0.00131876192027535	0.00356321684527571
lag_6_Master_fechaalta	0.000432920805280439	0.00114205850062387	0.0028640195775235
avg_6_Visa_mpagado	0.000430255136675086	0.0016269296989521	0.00166731656156297
lag_1_Visa_cconsumos	0.000428948036874562	0.00176191368209015	0.00224549891758885
Visa_mlimitecompra	0.000424467071852719	0.00114689180646231	0.00213793010716543
mtransferencias_recibidas_slope_6	0.000423265594984148	0.00134624028126486	0.00114291861074881
lag_3_mttarjeta_visa_debitos_automaticos	0.000420654735904435	0.00106779755905103	0.00190934638501566
lag_3_mactivos_margen	0.000419103044293426	0.00162962715057558	0.00189590028371274
delta_1_ccaja_ahorro	0.000418828568273771	0.00497725975682799	0.000860550483387342
